项目编码,项目名称,专业,分包类型,产值
U_ORG_XM_SZYXSGYCJ,深圳职业技术学院学生公寓拆建,土建,自施,76964924.59
U_ORG_XM_TDZYKJ,北京泰德制药股份有限公司研发中心扩建,土建,自施,0
U_ORG_XM_TH008,北京台湖公园里008地块,土建,自施,99231.28
U_ORG_XM_TJATYFJD,北京太极傲天信息技术研发基地,土建,自施,364157.72
U_ORG_XM_TJBNW,天津宁宇家园二期,土建,自施,0
U_ORG_XM_TJDTQHX,天津地铁7号线一期工程PPP项目土建10标段,土建,自施,47576392.95
U_ORG_XM_TJDYC,天津大悦城B地块办公楼,土建,自施,0
U_ORG_XM_TJJHS,天津金海墅,土建,自施,0
U_ORG_XM_TJJLZX,天津嘉里中心,土建,自施,0
U_ORG_XM_TJJRJ,天津金融街（和平）中心,土建,自施,-44573460.31
U_ORG_XM_TJJRJBHRY,天津金融街滨海融御,土建,自施,9147808.25
U_ORG_XM_TJJRJDLH,天津金融街东丽湖一期及展示区,土建,自施,80610887.77
U_ORG_XM_TJJT,天津津塔项目经理部,土建,自施,0
U_ORG_XM_TJJTDS,天津金唐大厦,土建,自施,-1388161.49
U_ORG_XM_TJLWL,天津中粮大道一期E地块(祥云名苑),土建,自施,86927.71
U_ORG_XM_TJNKXX,天津海河教育园区南开学校,土建,自施,32569379.25
U_ORG_XM_TJQYC,天津全运村,土建,自施,0
U_ORG_XM_TJQYCDJXM,天津全运村代建东区小学幼儿园邻里中心,土建,自施,6814441.99
U_ORG_XM_TJSCZBZ,天津首创中北镇,土建,自施,37283886.4
U_ORG_XM_TJSYQ,天津天碱商业区14#地,土建,自施,148090.35
U_ORG_XM_TJTHC,天津天河城购物中心,土建,自施,54487040.31
U_ORG_XM_TJTYDQ,天津通用电气医疗系统生产基地,土建,自施,0
U_ORG_XM_TJTYHHYQ,天津天阅海河一期,土建,自施,33043726.4
U_ORG_XM_TJWQDK,天津武清080地块,土建,自施,95081249.88
U_ORG_XM_TJYGJDY,天津阳光晶典苑,土建,自施,0
U_ORG_XM_TJYJPJRQ,天津于家堡金融区3-16地块,土建,自施,0
U_ORG_XM_TJYYDS,天津远洋大厦二期工程,土建,自施,12609765.21
U_ORG_XM_TJZBZJGQ,天津中北镇居住区G区,土建,自施,50173695.82
U_ORG_XM_TJZDFBHZX,天津周大福滨海中心,土建,自施,0
U_ORG_XM_TJZLDDDDKJZ,天津中粮大道一期D地块精装,土建,自施,403394.3
U_ORG_XM_TKCPXCYQ,北京泰康之家昌平新城一期,土建,自施,-2240154.46
U_ORG_XM_TKSJTYG,上海泰康松江养老社区08地块体验馆,土建,自施,1916576.99
U_ORG_XM_TKSJYLSQ,上海泰康松江养老社区08地块,土建,自施,44510824.35
U_ORG_XM_TKYYEQ,北京泰康之家燕园二期,土建,自施,12296021.45
U_ORG_XM_TRDERMYYJD,铜仁第二人民医院机电,土建,自施,0
U_ORG_XM_TSCMDX,唐山传媒大厦,土建,自施,0
U_ORG_XM_TSXSW,唐山橡树湾,土建,自施,0
U_ORG_XM_TTTGHHY,天津天通泰观湖花园,土建,自施,36875708.14
U_ORG_XM_TTTKJY,北京天通泰中以文化数码科技园,土建,自施,-5370718.94
U_ORG_XM_TXBHDAJDJT,深圳腾讯滨海大厦项目机电专业分包（局集团）,土建,自施,0
U_ORG_XM_TXSHDZSW,上海腾讯电子商务基地,土建,自施,0
U_ORG_XM_TZHXQ,北京通州核心区运河项目Ⅱ-05地块,土建,自施,0
U_ORG_XM_TZWKZX,北京天竺万科中心,土建,自施,0
U_ORG_XM_WFBSQCFJD,潍坊歌尔电子保税区9#厂房机电,土建,自施,0
U_ORG_XM_WHCCQJD,武汉国家存储器基地,土建,自施,0
U_ORG_XM_WHHXGD,武汉华星光电t3,土建,自施,66866040.23
U_ORG_XM_WHHXGDT4,武汉华星光电t4,土建,自施,0
U_ORG_XM_WHHXGDTJDAB,武汉华星光电t4机电A包,土建,自施,0
U_ORG_XM_WHJDF,武汉高世代薄膜晶体管液晶显示器件(TFT-LCD)生产线,土建,自施,72065200.19
U_ORG_XM_WHSZSSZB,芜湖三只松鼠研发运营中心,土建,自施,45832092.14
U_ORG_XM_WHTKCY,武汉泰康之家·楚园,土建,自施,9091478.43
U_ORG_XM_WHWKCYTD,北京五和万科长阳天地,土建,自施,1627957.74
U_ORG_XM_WHXX,武汉新芯OS4F装修,土建,自施,0
U_ORG_XM_WHZHTF,武汉中国特种飞行器研发中心,土建,自施,100577453
U_ORG_XM_WJBGLEQ,望京办公楼二期,土建,自施,15941540.83
U_ORG_XM_WJSHZX,北京望京SOHO中心,土建,自施,0
U_ORG_XM_WKCYWYCZZX,北京祥筑万科长阳文娱创作中心,土建,自施,5537203.37
U_ORG_XM_WKFCYT,北京万科翡翠云图,土建,自施,162182400.2
U_ORG_XM_WKSBSYDZX,五棵松冰上运动中心,土建,自施,31407574.9
U_ORG_XM_WKSDKJTT,五棵松文化体育中心地库及通道工程,土建,自施,0
U_ORG_XM_WKSDTJD,五棵松文化体育中心地下车库及通道工程（机电）,土建,自施,0
U_ORG_XM_WKSLQGY,北京五棵松篮球公园施工,土建,自施,0
U_ORG_XM_WKSWHTYSS,五棵松文化体育服务设施工程,土建,自施,0
U_ORG_XM_WKSZHL,北京五棵松文化体育中心配套综合楼,土建,自施,8104700.25
U_ORG_XM_WLCBALYJS,乌兰察布阿里云计算数据中心,土建,自施,41254637.57
U_ORG_XM_WLCBYJSJD,乌兰察布阿里云计算数据中心机电设备安装工程,土建,自施,0
U_ORG_XM_WRKTDX,深圳微软科通大厦,土建,自施,1645435.04
U_ORG_XM_WTDSXD,天津万通大厦（信达二期）,土建,自施,0
U_ORG_XM_WXGLJRDS,无锡国联金融大厦,土建,自施,0
U_ORG_XM_WXHFZNZSCDKZZ,无锡华发中南装饰城地块住宅,土建,自施,187693395.6
U_ORG_XM_WXHK,无锡鸿坤理想湾,土建,自施,72326748.17
U_ORG_XM_WXHL2Z,无锡恒隆广场办公楼2座,土建,自施,12086337.68
U_ORG_XM_WXHLGC,无锡恒隆广场综合发展,土建,自施,0
U_ORG_XM_WXHLGCBGL,无锡恒隆广场办公楼2座保护工程,土建,自施,0
U_ORG_XM_WXJRG,无锡河埒金融商务港,土建,自施,44938475.09
U_ORG_XM_WXOPN,无锡欧谱纳轻型燃气机制造,土建,自施,39102771.13
U_ORG_XM_WXSHCZBEDK,无锡市综合交通枢纽项目,土建,自施,0
U_ORG_XM_WXSKHLSKJ,无锡SK海力士厂房扩建,土建,自施,13180816.87
U_ORG_XM_WXSSMZX,无锡市市民中心项目工程指挥部,土建,自施,0
U_ORG_XM_WXZGCRJYEQ,无锡中关村软件园太湖分园二期,土建,自施,4815703.89
U_ORG_XM_WXZGCZZ,无锡中关村软件园住宅,土建,自施,13986459.11
U_ORG_XM_XALXHJD,西安利星行酒店,土建,自施,48093036.46
U_ORG_XM_XARCWSZZ,容城县农村生活污水综合整治项目（EPC）一标,土建,自施,42274722.8
U_ORG_XM_XASXBDTRQUT,西安三星半导体二期UT栋,土建,自施,1331125.68
U_ORG_XM_XASXCF,西安三星半导体FAB厂房,土建,自施,0
U_ORG_XM_XAYLAZF,西安阎良三四七区安置房,土建,自施,21604106.43
U_ORG_XM_XAYSWCYJD,西安奕斯伟硅产业基地,土建,自施,1775013.68
U_ORG_XM_XAZSSGX,雄安高铁站片区外部输水管线,土建,自施,25508588.24
U_ORG_XM_XCQ9HZCB,北京西城区金融大街9号商业办公扩建（总承包）,土建,自施,108632.41
U_ORG_XM_XDWLEQ,北京西大望路二期,土建,自施,6612685.86
U_ORG_XM_XGLSYJR,北京霞光里5号、6号商业金融,土建,自施,4297827.72
U_ORG_XM_XJCAZF,北京新机场安置房,土建,自施,59485656.61
U_ORG_XM_XJCXXZX,北京新机场信息中心,土建,自施,0
U_ORG_XM_XJK1H,北京新街口1号工程,土建,自施,38341365.13
U_ORG_XM_XMTBSCX,厦门天马显示科技有限公司第6代柔性AMOLED生产线,土建,自施,56137293.46
U_ORG_XM_XZWKFCZGJD,徐州万科翡翠之光机电,土建,自施,0
U_ORG_XM_XZWKTSLJD,徐州万科铜山路项目A地块商业机电,土建,自施,0
U_ORG_XM_XZYLH,徐州云龙湖悦府三期,土建,自施,0
U_ORG_XM_YFKYL,永丰Ⅱ-11地块科研办公楼,土建,自施,110602.2
U_ORG_XM_YFKYZX,永丰新技术成果转移科技研发中心工程,土建,自施,0
U_ORG_XM_YHLZXBT,无锡市原河埒中学拆迁安置房,土建,自施,0
U_ORG_XM_YJSGZ,北京电信亦庄云计算改造,土建,自施,272869.04
U_ORG_XM_YSGJDGC,北京雅诗阁公寓机电改造,土建,自施,0
U_ORG_XM_YTABND,烟台爱博诺德医用材料生产,土建,自施,47760512.88
U_ORG_XM_YTYJWXGW,无锡英特宜家购物中心机电,土建,自施,0
U_ORG_XM_YTYJWXSZ,无锡英特宜家购物中心市政,土建,自施,0
U_ORG_XM_YXHE2DK,北京怀柔区雁栖湖柏崖厂村E2地块,土建,自施,149355454
U_ORG_XM_YYZXGZSQ,北京国家游泳中心改造三期,土建,自施,24791167.52
U_ORG_XM_YZYJSZX,北京亦庄云计算中心,土建,自施,0
U_ORG_XM_Z13SYJR,北京CBD核心区Z13地块商业金融,土建,自施,58277284.76
U_ORG_XM_ZBALBBFDJD,张北阿里巴巴数据中心F栋机电,土建,自施,0
U_ORG_XM_ZBALBBSJZXJD,张北阿里巴巴数据中心机电,土建,自施,0
U_ORG_XM_ZBALBBSJZXJDXET,张北阿里巴巴数据中心机电小二台,土建,自施,0
U_ORG_XM_ZBSJZX,张北数据中心2A3总承包工程,土建,自施,59191408.96
U_ORG_XM_ZGCRJYTH,无锡市中关村软件园太湖分园一期工程,土建,自施,0
U_ORG_XM_ZGRNJCYGZ,北京最高人民检察院西区改造,土建,自施,0
U_ORG_XM_ZGSYDS,中国石油大厦项目,土建,自施,0
U_ORG_XM_ZGWTBGL,中国网通科研中心办公楼,土建,自施,38851470.46
U_ORG_XM_ZGZKT,北京Z15中国尊高区空调,土建,自施,0
U_ORG_XM_ZHCSXW,珠海醋酸纤维有限公司搬迁扩建,土建,自施,680281.65
U_ORG_XM_ZHGCSQ,中海广场项目三期K地块,土建,自施,0
U_ORG_XM_ZHHFGC,珠海华发广场,土建,自施,100359140.9
U_ORG_XM_ZHJFBG,北京总后京丰宾馆老客房楼改造,土建,自施,0
U_ORG_XM_ZHZLSZ,珠海臻林山庄,土建,自施,37506083.89
U_ORG_XM_ZJHFXCHY,湛江华发新城花园,土建,自施,215898573.9
U_ORG_XM_ZJKQSMZ,张家口下花园浅山名筑住宅小区,土建,自施,8989594.63
U_ORG_XM_ZJKTXHL,张家口腾讯怀来瑞北云数据中心,土建,自施,182971106.7
U_ORG_XM_ZLDDDDK,天津中粮大道一期D地块,土建,自施,10366167.36
U_ORG_XM_ZLKJY,中粮科技园标准厂房,土建,自施,14761147.55
U_ORG_XM_ZLKJYEQ,北京中粮科技园标准厂房二期,土建,自施,89739596.15
U_ORG_XM_ZLWKCYBD,中粮万科长阳半岛,土建,自施,0
U_ORG_XM_ZLWKCYJD,北京中粮万科长阳商业综合楼,土建,自施,0
U_ORG_XM_ZQTXYJS,重庆腾讯云计算中心,土建,自施,-9641388.03
U_ORG_XM_ZSJMDK,北京招商嘉铭10地块商业办公,土建,自施,0
U_ORG_XM_ZZCNSQ,郑州智能骨干网航空港区三期,土建,自施,0
U_ORG_XM_ZZJYJD,郑州市建业拾捌壹期机电,土建,自施,0
U_ORG_XM_ZZJYZX,郑州建业中心,土建,自施,52811382.57
U_ORG_XM_ZZWKGC,北京住总·万科广场,土建,自施,0
